abbr,feature,lag,best_corr,best_orig_corr,p_value
ACT,search_trends_rectal_pain,25,0.33239928750782194,0.33239928750782194,2.787372655690923e-15
ACT,search_trends_dyspareunia,28,0.3318892718321824,0.3318892718321824,1.181391654072508e-16
ACT,search_trends_malabsorption,28,0.32778589717811296,0.32778589717811296,1.6320755573718461e-16
ACT,search_trends_hypoxemia,0,0.32766299980687036,0.32766299980687036,0.03667093023595769
ACT,search_trends_bleeding_on_probing,16,0.3238496116543745,0.3238496116543745,0.37932073578838016
ACT,search_trends_headache,28,0.3181470219355858,0.3181470219355858,3.541253452349834e-13
ACT,search_trends_nerve_injury,0,0.315705730884851,0.315705730884851,1.8601041728475407e-09
ACT,search_trends_binge_eating,40,0.3153975281973222,0.3153975281973222,3.3227035527911847e-16
ACT,search_trends_hypoxia,49,0.31498539115897783,-0.31498539115897783,2.4044730470617247e-16
ACT,search_trends_abdominal_obesity,49,0.3145543547862843,0.3145543547862843,2.6528792828177737e-16
ACT,search_trends_myoclonus,49,0.31099741345594434,-0.31099741345594434,5.934852875455891e-16
ACT,search_trends_arthralgia,33,0.30716967605258383,0.30716967605258383,3.611316346817761e-15
ACT,search_trends_abdominal_pain,37,0.3064075235694791,0.3064075235694791,3.0869978331164008e-15
ACT,search_trends_desquamation,31,0.30569022851219707,0.30569022851219707,8.324016218429227e-15
ACT,search_trends_hypercalcaemia,0,0.3031631343110331,0.3031631343110331,5.080348768921283e-06
ACT,search_trends_hyponatremia,45,0.3024504059676921,0.3024504059676921,4.755312284543287e-15
ACT,search_trends_floater,32,0.30019139900478187,0.30019139900478187,2.5836353880015806e-14
